id,loan_amnt_USD,funded_amnt_USD,int_rate,installment_USD,total_pymnt_USD,Exchange_Rate,loan_amnt_EUR,funded_amnt_EUR,installment_EUR,total_pymnt_EUR,Issue_date,loan_status,term,sub_grade,verification_status,addr_state
48556326.0,35000.0,35000.0,0.06,760.82,5304.37,1.122296690940857,31186.0493597806,31186.0493597806,677.9134306830937,4726.352704072555,6.0,1.0,60.0,9.0,1.0,2.0
55977794.0,14700.0,14700.0,0.1333,497.65,2909.69,1.0939244031906128,13437.857275260521,13437.857275260521,454.921746464857,2659.863873146448,7.0,1.0,36.0,13.0,1.0,2.0
40970362.0,18675.0,18675.0,0.06,584.26,6418.67,1.1205360889434814,16666.12988574788,16666.12988574788,521.4111404041262,5728.213542905132,2.0,1.0,36.0,5.0,1.0,4.0
55240214.0,15000.0,15000.0,0.1333,343.84,2040.82,1.0939244031906128,13712.09926046992,13712.09926046992,314.31788064799844,1865.5950941834815,7.0,1.0,60.0,13.0,1.0,1.0
59513186.0,11000.0,11000.0,0.06,31.42,1413.46,1.1255937814712524,9772.619732868468,9772.619732868468,27.91415563697521,1255.7460988745695,9.0,1.0,36.0,8.0,1.0,1.0
65077612.0,10000.0,10000.0,0.06,314.2,0.0,1.0583018064498901,9449.100378601208,9449.100378601208,296.89073389565,0.0,11.0,1.0,36.0,6.0,0.0,2.0
50931657.0,32000.0,32000.0,0.06,1067.3,7427.4,1.122296690940857,28512.95941465655,28512.95941465655,950.9962994769668,6618.036086138127,6.0,1.0,36.0,11.0,1.0,1.0
46765858.0,10000.0,10000.0,0.06,31.42,2545.22,1.1114321947097778,8997.399974193877,8997.399974193877,28.269830718917166,2290.036236231774,4.0,1.0,36.0,7.0,1.0,2.0
39439434.0,10000.0,10000.0,0.1431,234.3,2561.4,1.1287955045700073,8859.000553700207,8859.000553700207,207.56638297319589,2269.144401824771,1.0,1.0,60.0,14.0,1.0,2.0
67605508.0,3200.0,3200.0,0.20989999999999998,120.55,113.09,1.093398094177246,2926.6559152070936,2926.6559152070936,110.25261580569223,103.42984920336569,12.0,1.0,36.0,25.0,1.0,2.0
54453629.0,8000.0,8000.0,0.06,250.29,1498.23,1.0939244031906128,7313.119605583957,7313.119605583957,228.80008826020108,1369.5918983342565,7.0,1.0,36.0,5.0,0.0,2.0
60586796.0,14000.0,14000.0,0.06,421.61,1260.69,1.1255937814712524,12437.879660014414,12437.879660014414,374.5667459613341,1120.0221791845408,9.0,1.0,36.0,1.0,0.0,2.0
53352429.0,9000.0,9000.0,0.06,282.78,1692.59,1.0939244031906128,8227.259556281952,8227.259556281952,258.5004952583789,1547.2641391519187,7.0,1.0,36.0,6.0,0.0,3.0
39600453.0,12000.0,12000.0,0.06,384.34,4221.41,1.1205360889434814,10709.159765942413,10709.159765942413,342.9965387035255,3767.3128439622465,2.0,1.0,36.0,7.0,1.0,2.0
38525848.0,8000.0,8000.0,0.06,248.82,2982.51,1.1287955045700073,7087.200442960166,7087.200442960166,220.42965177716854,2642.2057741416406,1.0,1.0,36.0,4.0,0.0,2.0
43185469.0,3000.0,3000.0,0.1561,104.9,746.7,1.0830246210098267,2770.020128630834,2770.020128630834,96.8583704977915,689.4580100162145,3.0,0.0,36.0,16.0,0.0,1.0
48696214.0,6000.0,6000.0,0.06,187.72,1308.78,1.0960345268249512,5474.280100811337,5474.280100811337,171.2719767540507,1194.104718389977,5.0,1.0,36.0,5.0,0.0,2.0
61449586.0,15000.0,15000.0,0.1561,361.67,710.33,1.100897192955017,13625.250473876813,13625.250473876813,328.5229559258018,645.2282779405945,10.0,1.0,60.0,20.0,1.0,1.0
48656601.0,12000.0,12000.0,0.06,375.43,2998.18,1.0960345268249512,10948.560201622675,10948.560201622675,342.5348297079334,2735.479518775089,5.0,1.0,36.0,5.0,0.0,1.0
57753502.0,9200.0,9200.0,0.25780000000000003,369.6,1509.59,1.1056866943836212,8320.621064476727,8320.621064476727,334.27190711202155,1365.2963426873284,0.0,1.0,36.0,30.0,1.0,1.0
37612109.0,1000.0,11850.0,0.1714,423.32,5057.27,1.1287955045700073,885.9000553700207,10497.915656134746,375.01921143923715,4480.235773021145,1.0,1.0,36.0,19.0,1.0,2.0
40942327.0,18000.0,18000.0,0.06,366.53,4015.47,1.1205360889434814,16063.739648913619,16063.739648913619,327.10236075090603,3583.5258137790647,2.0,1.0,60.0,6.0,0.0,3.0
55028792.0,8800.0,8800.0,0.06,276.5,1661.5,1.0939244031906128,8044.4315661423525,8044.4315661423525,252.75969636799553,1518.8435280847182,7.0,1.0,36.0,6.0,0.0,2.0
54304732.0,15000.0,15000.0,0.06,457.97,2742.62,1.0939244031906128,13712.09926046992,13712.09926046992,418.6486732211606,2507.138511583334,7.0,1.0,36.0,2.0,1.0,3.0
40353115.0,1000.0,10000.0,0.06,329.91,3286.29,1.0830246210098267,923.3400428769446,9233.400428769446,304.6191135455328,3034.363149506074,3.0,1.0,36.0,10.0,1.0,3.0
59139486.0,35000.0,1000.0,0.06,790.82,3138.6,1.1255937814712524,31094.699150036035,888.4199757153153,702.5802851951856,2788.3949357800884,9.0,1.0,60.0,12.0,1.0,1.0
46640982.0,20000.0,20000.0,0.06,625.72,4974.65,1.1114321947097778,17994.799948387754,17994.799948387754,562.9853111852593,4475.891578162357,4.0,0.0,36.0,5.0,1.0,1.0
55298237.0,6350.0,6350.0,0.1333,214.97,2140.67,1.0939244031906128,5804.788686932266,5804.788686932266,196.51266520154792,1956.8719682606763,7.0,1.0,36.0,13.0,0.0,2.0
43288212.0,10700.0,10700.0,0.06,341.11,3405.65,1.0830246210098267,9879.738458783308,9879.738458783308,314.9605220257546,3144.573017023866,3.0,1.0,36.0,7.0,0.0,1.0
43995151.0,15000.0,15000.0,0.06,524.48,8707.31,1.0830246210098267,13850.100643154168,13850.100643154168,484.2733856880999,8039.807988742848,3.0,1.0,36.0,16.0,0.0,1.0
52878800.0,30000.0,30000.0,0.06,929.89,4625.25,1.0939244031906128,27424.19852093984,27424.19852093984,850.0495987545582,4228.1258069659,7.0,1.0,36.0,4.0,1.0,1.0
67476395.0,1000.0,1000.0,0.1318,33.79,0.0,1.093398094177246,914.5799735022167,914.5799735022167,30.903657304639903,0.0,12.0,1.0,36.0,13.0,1.0,4.0
57314532.0,1000.0,12000.0,0.06,250.1,1238.27,1.0939244031906128,914.1399506979947,10969.679408375936,228.62640166956845,1131.9520767508059,7.0,1.0,60.0,7.0,0.0,1.0
54545068.0,25000.0,25000.0,0.06,733.64,4367.13,1.0939244031906128,22853.498767449866,22853.498767449866,670.6496334300767,3992.1680028917335,7.0,1.0,60.0,29.0,1.0,1.0
63898300.0,11200.0,11200.0,0.06,285.63,559.94,1.0583018064498901,10582.992424033353,10582.992424033353,269.89465411398635,529.0929265993962,11.0,1.0,60.0,21.0,0.0,2.0
41072014.0,9000.0,9000.0,0.06,301.91,9047.59,1.1205360889434814,8031.8698244568095,8031.8698244568095,269.4335354113062,8074.340567228576,2.0,1.0,36.0,12.0,1.0,1.0
51818307.0,20575.0,20575.0,0.19190000000000002,535.89,3740.25,1.122296690940857,18332.941873642456,18332.941873642456,477.4940568975093,3332.6748890834115,6.0,1.0,60.0,23.0,1.0,2.0
49096781.0,18000.0,1000.0,0.06,603.81,4213.98,1.0960345268249512,16422.84030243401,912.3800168018895,550.9041779451488,3844.751143202826,5.0,1.0,36.0,12.0,1.0,2.0
50536826.0,8500.0,8500.0,0.1757,305.47,2183.92,1.122296690940857,7573.7548445181465,7573.7548445181465,272.18292851234804,1945.938197651773,6.0,1.0,36.0,19.0,1.0,3.0
50467647.0,35000.0,35000.0,0.1757,1257.8,8736.27,1.122296690940857,31186.0493597806,31186.0493597806,1120.737510992344,7784.2784982963,6.0,1.0,36.0,19.0,1.0,2.0
52374207.0,20000.0,20000.0,0.06,654.68,3928.08,1.122296690940857,17820.599634160346,17820.599634160346,583.3395084246047,3500.037050547628,6.0,1.0,36.0,9.0,1.0,0.0
59551392.0,1000.0,30000.0,0.1465,708.2,2771.76,1.1255937814712524,888.4199757153153,26652.599271459458,629.1790268015864,2462.4869518886826,9.0,1.0,60.0,15.0,1.0,4.0
49834230.0,35000.0,35000.0,0.21989999999999998,966.47,6679.77,1.122296690940857,31186.0493597806,31186.0493597806,861.1537464213474,5951.875340913763,6.0,1.0,60.0,26.0,1.0,1.0
55910933.0,1000.0,12000.0,0.06,392.81,1956.72,1.0939244031906128,914.1399506979947,10969.679408375936,359.0833140336793,1788.7159243297801,7.0,1.0,36.0,9.0,1.0,3.0
55370453.0,3450.0,3450.0,0.1757,31.42,616.58,1.0939244031906128,3153.7828299080816,3153.7828299080816,28.722277250930993,563.6404108013696,7.0,1.0,36.0,19.0,1.0,1.0
63600184.0,35000.0,35000.0,0.06,1240.03,2689.23,1.0583018064498901,33071.85132510423,33071.85132510423,1171.7167942476856,2541.080421114573,11.0,1.0,36.0,17.0,1.0,4.0
60306135.0,3000.0,3000.0,0.1655,106.29,0.0,1.1255937814712524,2665.2599271459458,2665.2599271459458,94.43015921878087,0.0,9.0,1.0,36.0,17.0,1.0,2.0
47068352.0,26125.0,26125.0,0.06,544.48,4342.53,1.0960345268249512,23835.927938949364,23835.927938949364,496.7726715482928,3962.037594362709,5.0,1.0,60.0,7.0,0.0,1.0
64270513.0,26400.0,1000.0,0.1367,609.78,589.73,1.0583018064498901,24945.624999507192,944.9100378601208,576.1872428863445,557.2417966272491,11.0,1.0,60.0,14.0,0.0,1.0
65018758.0,18000.0,18000.0,0.15410000000000001,432.11,833.4,1.0583018064498901,17008.380681482176,17008.380681482176,408.3050764597368,787.4880255526247,11.0,1.0,60.0,16.0,1.0,1.0
39610057.0,11125.0,11125.0,0.06,346.01,3801.48,1.1287955045700073,9855.638115991482,9855.638115991482,306.53027815858087,3367.7313424880267,1.0,1.0,36.0,4.0,0.0,2.0
38478641.0,11950.0,11950.0,0.1999,316.54,3468.67,1.1287955045700073,10586.505661671748,10586.505661671748,280.4228035268264,3072.89494506033,1.0,1.0,60.0,23.0,1.0,2.0
40238227.0,13150.0,13150.0,0.1431,451.42,13609.16,1.1205360889434814,11735.454243511893,11735.454243511893,402.86074179514367,12145.22239335607,2.0,1.0,36.0,14.0,1.0,1.0
60784212.0,12500.0,12500.0,0.17859999999999998,316.47,937.01,1.1056866943836212,11305.191663691205,11305.191663691205,286.2203204646685,847.4462112636237,0.0,1.0,60.0,20.0,1.0,1.0
65975162.0,7475.0,7475.0,0.18989999999999999,273.97,266.08,1.093398094177246,6836.48530192907,6836.48530192907,250.56747534040235,243.3514393494698,12.0,1.0,36.0,23.0,1.0,2.0
43350784.0,10000.0,10000.0,0.06,31.42,3080.26,1.0830246210098267,9233.400428769446,9233.400428769446,29.0113441471936,2844.1274004721377,3.0,1.0,36.0,4.0,1.0,2.0
67665362.0,35000.0,35000.0,0.1367,1190.62,0.0,1.1056866943836212,31654.536658335375,31654.536658335375,1076.8149838899217,0.0,0.0,1.0,36.0,14.0,1.0,2.0
62714689.0,10700.0,10700.0,0.17859999999999998,386.08,761.54,1.0583018064498901,10110.537405103294,10110.537405103294,364.81086741703547,719.5867902319964,11.0,1.0,36.0,20.0,1.0,0.0
65017781.0,24000.0,24000.0,0.15410000000000001,836.8,816.25,1.093398094177246,21949.919364053203,21949.919364053203,765.320521826655,746.5259033711844,12.0,1.0,60.0,16.0,1.0,2.0
63158531.0,7200.0,7200.0,0.1655,255.1,500.27,1.0583018064498901,6803.352272592871,6803.352272592871,241.04655065811684,472.71014464028264,11.0,1.0,60.0,17.0,0.0,1.0
42473621.0,7500.0,7500.0,0.06,245.51,2445.94,1.0830246210098267,6925.050321577084,6925.050321577084,226.68921392671865,2258.434344474434,3.0,1.0,36.0,9.0,0.0,1.0
52046445.0,20000.0,20000.0,0.06,637.58,4452.87,1.122296690940857,17820.599634160346,17820.599634160346,568.1028957373976,3967.6406746481784,6.0,1.0,60.0,7.0,1.0,1.0
43419186.0,35000.0,35000.0,0.06,1115.77,10024.1,1.0830246210098267,32316.90150069306,32316.90150069306,1030.2351196408085,9255.65292380278,3.0,1.0,36.0,7.0,1.0,3.0
39450563.0,10000.0,10000.0,0.1366,230.93,2752.19,1.1287955045700073,8859.000553700207,8859.000553700207,204.5808997865989,2438.1652733888172,1.0,1.0,60.0,13.0,1.0,2.0
46476690.0,16575.0,16575.0,0.17859999999999998,419.64,3340.67,1.1114321947097778,14913.190457226352,14913.190457226352,377.5668925170719,3005.7344171790264,4.0,1.0,60.0,20.0,1.0,1.0
61361563.0,12525.0,12525.0,0.20989999999999998,338.78,1001.73,1.100897192955017,11377.084145687139,11377.084145687139,307.73082370266576,909.9214771464414,10.0,1.0,60.0,25.0,1.0,1.0
48608344.0,26675.0,26675.0,0.06,597.29,4760.11,1.0960345268249512,24337.736948190402,24337.736948190402,544.9554602356005,4343.029241778842,5.0,1.0,60.0,11.0,0.0,3.0
55018741.0,19000.0,19000.0,0.1699,677.31,4027.99,1.0939244031906128,17368.659063261897,17368.659063261897,619.1561300072588,3682.1465800120154,7.0,1.0,36.0,18.0,1.0,2.0
49157249.0,20000.0,20000.0,0.06,645.25,4505.65,1.0960345268249512,18247.60033603779,18247.60033603779,588.7132058414193,4110.865022703433,5.0,1.0,36.0,8.0,1.0,4.0
40949464.0,12000.0,12000.0,0.06,31.42,4346.23,1.1205360889434814,10709.159765942413,10709.159765942413,28.040149987159218,3878.705954127657,2.0,1.0,36.0,11.0,1.0,1.0
46224607.0,23625.0,23625.0,0.06,787.97,6400.54,1.1114321947097778,21256.357439033036,21256.357439033036,708.968125766555,5758.821843082688,4.0,0.0,36.0,11.0,1.0,2.0
63354768.0,4000.0,4000.0,0.06,129.05,253.66,1.100897192955017,3633.4001263671503,3633.4001263671503,117.22257157692019,230.41206901357282,10.0,1.0,36.0,8.0,1.0,2.0
61383473.0,35000.0,35000.0,0.1333,802.29,2290.23,1.100897192955017,31792.251105712563,31792.251105712563,728.7601468457752,2080.3304928524594,10.0,1.0,60.0,13.0,1.0,3.0
39621774.0,18000.0,18000.0,0.2299,507.33,5534.65,1.1287955045700073,15946.200996660373,15946.200996660373,449.4436750908726,4903.146741453685,1.0,1.0,60.0,26.0,0.0,0.0
43296506.0,25000.0,25000.0,0.19519999999999998,655.69,5846.99,1.0830246210098267,23083.501071923616,23083.501071923616,605.4248327139838,5398.759997301066,3.0,1.0,60.0,23.0,1.0,3.0
44766863.0,28000.0,28000.0,0.1757,704.49,6313.08,1.1114321947097778,25192.71992774286,25192.71992774286,633.8578307819845,5680.1305829083885,4.0,1.0,60.0,19.0,1.0,3.0
44115410.0,9800.0,9800.0,0.1399,334.9,0.0,1.1114321947097778,8817.45197471,8817.45197471,301.32292513575294,0.0,4.0,1.0,36.0,14.0,0.0,1.0
65169416.0,35000.0,35000.0,0.1367,808.42,1458.75,1.0583018064498901,33071.85132510423,33071.85132510423,763.8841728068788,1378.3875177284513,11.0,1.0,60.0,14.0,1.0,1.0
41159837.0,12000.0,12000.0,0.06,377.04,4139.12,1.1205360889434814,10709.159765942413,10709.159765942413,336.48179984591064,3693.8747808672965,2.0,1.0,36.0,6.0,0.0,2.0
47777207.0,35000.0,35000.0,0.1655,861.4,6859.02,1.0960345268249512,31933.300588066133,31933.300588066133,785.9241464731476,6258.032782844497,5.0,1.0,60.0,17.0,1.0,4.0
54534857.0,35000.0,35000.0,0.06,1084.87,5396.12,1.0939244031906128,31994.898274429812,31994.898274429812,991.7230083137333,4932.808870760463,7.0,1.0,36.0,4.0,1.0,2.0
55455068.0,10000.0,10000.0,0.06,333.53,1653.99,1.0939244031906128,9141.399506979946,9141.399506979946,304.89309775630215,1511.9783370549762,7.0,1.0,36.0,11.0,0.0,0.0
60890308.0,10000.0,10000.0,0.06,314.2,938.06,1.1255937814712524,8884.199757153154,8884.199757153154,279.14155636975204,833.3912424195086,9.0,1.0,36.0,6.0,1.0,1.0
59221490.0,28000.0,28000.0,0.06,876.0,0.0,1.1255937814712524,24875.75932002883,24875.75932002883,778.2558987266162,0.0,9.0,1.0,36.0,5.0,1.0,2.0
50243579.0,12400.0,12400.0,0.1465,292.73,2038.55,1.1056866943836212,11214.750130381675,11214.750130381675,264.74950045698614,1843.6958772814164,0.0,1.0,60.0,15.0,0.0,1.0
42343919.0,20000.0,20000.0,0.06,482.23,4883.0,1.0830246210098267,18466.800857538892,18466.800857538892,445.262268876549,4508.66942936812,3.0,1.0,60.0,16.0,1.0,2.0
66064479.0,18000.0,18000.0,0.06,459.05,422.65,1.093398094177246,16462.439523039902,16462.439523039902,419.8379368361926,386.5472258007119,12.0,1.0,60.0,25.0,0.0,2.0
52678182.0,17100.0,17100.0,0.20989999999999998,462.52,2755.18,1.0939244031906128,15631.793156935708,15631.793156935708,422.80800999683646,2518.6201093641007,7.0,1.0,60.0,25.0,1.0,0.0
65717591.0,16000.0,16000.0,0.06,500.58,483.05,1.0583018064498901,15118.560605761933,15118.560605761933,473.00306675201927,456.4387937883314,11.0,1.0,36.0,5.0,1.0,4.0
46095426.0,30000.0,1000.0,0.1333,1015.6,9118.18,1.1114321947097778,26992.199922581633,899.7399974193878,913.7759413791302,8203.991249669514,4.0,1.0,36.0,13.0,1.0,4.0
52179296.0,1000.0,17000.0,0.06,531.86,4915.57,1.122296690940857,891.0299817080172,15147.509689036293,473.90320607122607,4379.920247184478,6.0,1.0,36.0,5.0,1.0,2.0
40453665.0,25000.0,25000.0,0.06,833.83,8321.23,1.0830246210098267,23083.501071923616,23083.501071923616,769.9086279520827,7683.324864988917,3.0,1.0,60.0,11.0,1.0,1.0
65793312.0,1000.0,20000.0,0.1367,461.96,893.54,1.0583018064498901,944.9100378601208,18898.200757202416,436.5106410898614,844.3149152295324,11.0,1.0,60.0,14.0,0.0,2.0
65393731.0,20000.0,20000.0,0.06,434.75,857.29,1.0583018064498901,18898.200757202416,18898.200757202416,410.79963895968757,810.061926357103,11.0,1.0,60.0,9.0,0.0,2.0
38534884.0,9000.0,9000.0,0.06,277.86,3330.82,1.1287955045700073,7973.100498330186,7973.100498330186,246.15618938511398,2950.7736224275727,1.0,1.0,36.0,3.0,0.0,2.0
55421816.0,27450.0,27450.0,0.1333,629.22,3125.77,1.0939244031906128,25093.141646659955,25093.141646659955,575.1951397781922,2857.391233693271,7.0,1.0,60.0,13.0,0.0,1.0
48755590.0,35000.0,35000.0,0.2299,986.47,7847.06,1.1056866943836212,31654.536658335375,31654.536658335375,892.1785936385171,7097.001383718777,0.0,1.0,60.0,26.0,1.0,1.0
38446337.0,15000.0,15000.0,0.1559,361.52,4325.25,1.1287955045700073,13288.50083055031,13288.50083055031,320.2705880173699,3831.7392144891824,1.0,1.0,60.0,16.0,1.0,3.0
46663309.0,12100.0,12100.0,0.06,371.85,2970.31,1.1114321947097778,10886.853968774592,10886.853968774592,334.5683180403994,2672.5067117347817,4.0,1.0,36.0,3.0,0.0,4.0
55203520.0,10000.0,10000.0,0.06,312.86,1872.78,1.0939244031906128,9141.399506979946,9141.399506979946,285.9978249753746,1711.9830168681904,7.0,1.0,36.0,5.0,0.0,3.0
48554773.0,12000.0,12000.0,0.06,387.15,3090.54,1.0960345268249512,10948.560201622675,10948.560201622675,353.2279235048515,2819.7469371269117,5.0,1.0,36.0,8.0,1.0,2.0
48514582.0,10325.0,10325.0,0.1699,256.55,2032.91,1.0960345268249512,9420.32367347951,9420.32367347951,234.07109331052476,1854.7864599567292,5.0,1.0,60.0,18.0,1.0,2.0
60881424.0,10000.0,10000.0,0.1399,31.42,1009.65,1.1255937814712524,8884.199757153154,8884.199757153154,27.91415563697521,896.993228480968,9.0,1.0,36.0,14.0,1.0,4.0
37998364.0,8400.0,8400.0,0.06,288.36,3446.96,1.1287955045700073,7441.560465108174,7441.560465108174,255.4581399664992,3053.662054858247,1.0,1.0,36.0,14.0,0.0,1.0
65514434.0,8400.0,8400.0,0.15410000000000001,292.88,282.09,1.0583018064498901,7937.244318025016,7937.244318025016,276.7452518884722,266.54967257996145,11.0,1.0,36.0,20.0,1.0,3.0
56875213.0,3200.0,1000.0,0.1655,113.38,568.37,1.0939244031906128,2925.247842233583,914.1399506979947,103.64518761013863,519.5697237782192,7.0,1.0,36.0,17.0,1.0,1.0
60940989.0,20000.0,20000.0,0.06,447.83,1743.93,1.1255937814712524,17768.399514306308,17768.399514306308,397.86111772458963,1549.34224824921,9.0,1.0,60.0,11.0,0.0,2.0
46367022.0,27050.0,27050.0,0.1399,924.38,7374.02,1.1114321947097778,24337.966930194438,24337.966930194438,831.7016588145336,6634.700735770514,4.0,1.0,36.0,14.0,1.0,1.0
58724121.0,20000.0,20000.0,0.1333,458.45,1345.73,1.1340054273605347,17636.59989401567,17636.59989401567,404.2749610705742,1186.7050787686853,8.0,0.0,60.0,13.0,0.0,4.0
43892135.0,14000.0,14000.0,0.06,304.33,2747.51,1.1114321947097778,12596.35996387143,12596.35996387143,273.8178734146423,2472.044640309742,4.0,1.0,60.0,9.0,0.0,1.0
58101327.0,8400.0,8400.0,0.1399,287.06,1167.08,1.1340054273605347,7407.371955486581,7407.371955486581,253.1381182788069,1029.1661502153904,8.0,0.0,36.0,14.0,1.0,3.0
67318773.0,28000.0,28000.0,0.1448,963.52,918.47,1.093398094177246,25608.23925806207,25608.23925806207,881.2160960688558,840.014268262581,12.0,1.0,36.0,15.0,1.0,1.0
65616210.0,8275.0,8275.0,0.1699,294.99,287.18,1.093398094177246,7568.149280730843,7568.149280730843,269.7919463834189,262.6490767903666,12.0,1.0,36.0,18.0,1.0,2.0
38456609.0,19775.0,19775.0,0.1714,492.95,5896.57,1.1287955045700073,17518.67359494216,17518.67359494216,436.7044322946517,5223.771689493203,1.0,0.0,60.0,19.0,1.0,4.0
59222058.0,5025.0,5025.0,0.1855,183.06,719.29,1.1255937814712524,4464.310377969459,4464.310377969459,162.63416075444562,639.0316043322691,9.0,1.0,36.0,22.0,1.0,3.0
57205950.0,7800.0,7800.0,0.06,251.65,1253.92,1.1340054273605347,6878.273958666111,6878.273958666111,221.91251816645217,1105.7442669552065,8.0,1.0,36.0,8.0,1.0,0.0
50263117.0,11400.0,11400.0,0.06,274.87,2390.11,1.0960345268249512,10401.132191541541,10401.132191541541,250.78589521833538,2180.6886019583644,5.0,1.0,60.0,16.0,1.0,3.0
54483291.0,28925.0,28925.0,0.06,647.67,3846.52,1.0939244031906128,26441.498073939496,26441.498073939496,592.0610218685702,3516.2576031588505,7.0,1.0,60.0,11.0,1.0,2.0
40371340.0,6000.0,6000.0,0.1366,204.08,1628.09,1.1205360889434814,5354.579882971207,5354.579882971207,182.12711041946065,1452.9563269444318,2.0,0.0,36.0,13.0,0.0,3.0
52678305.0,16000.0,16000.0,0.06,536.72,3197.76,1.122296690940857,14256.479707328275,14256.479707328275,478.23361178232705,2849.300034306629,6.0,1.0,36.0,12.0,1.0,3.0
63156202.0,12000.0,12000.0,0.06,242.69,480.12,1.0583018064498901,11338.920454321451,11338.920454321451,229.32021708827273,453.67020737740125,11.0,1.0,60.0,5.0,0.0,3.0
59220192.0,16000.0,16000.0,0.06,527.85,2101.15,1.1340054273605347,14109.279915212535,14109.279915212535,465.4739627028086,1852.8570933655512,8.0,1.0,36.0,10.0,1.0,2.0
55951600.0,21000.0,21000.0,0.1399,488.53,2426.33,1.0939244031906128,19196.93896465789,19196.93896465789,446.5847901144913,2218.005186577065,7.0,1.0,60.0,14.0,0.0,4.0
51496890.0,22000.0,22000.0,0.17859999999999998,556.99,3877.1,1.122296690940857,19602.659597576378,19602.659597576378,496.2947895115485,3454.6123420801537,6.0,1.0,60.0,20.0,1.0,2.0
65623124.0,4200.0,4200.0,0.1433,144.23,140.89,1.093398094177246,3841.23588870931,3841.23588870931,131.90986957822471,128.8551724667273,12.0,1.0,36.0,15.0,0.0,2.0
56562389.0,15000.0,15000.0,0.06,330.12,1640.99,1.1340054273605347,13227.449920511752,13227.449920511752,291.10971785062264,1447.0742030040387,8.0,1.0,60.0,10.0,0.0,2.0
60801457.0,21500.0,21500.0,0.19190000000000002,559.98,1657.02,1.1255937814712524,19101.029477879278,19101.029477879278,497.4974180010623,1472.1296681597917,9.0,1.0,60.0,23.0,1.0,2.0
40381857.0,14000.0,14000.0,0.1366,476.18,5224.82,1.1205360889434814,12494.019726932815,12494.019726932815,424.9573081122048,4662.786010690936,2.0,1.0,36.0,13.0,1.0,3.0
39479346.0,11275.0,11275.0,0.1465,266.17,2918.69,1.1205360889434814,10062.148030083392,10062.148030083392,237.53808790840768,2604.7264597715384,2.0,1.0,60.0,15.0,1.0,1.0
66200428.0,16000.0,16000.0,0.06,355.84,345.18,1.093398094177246,14633.279576035467,14633.279576035467,325.44413777102875,315.6947152534952,12.0,1.0,60.0,11.0,0.0,4.0
40431975.0,31000.0,31000.0,0.06,682.24,7455.0,1.1205360889434814,27665.329395351233,27665.329395351233,608.851429893046,6653.065504591724,2.0,1.0,60.0,10.0,1.0,4.0
55151791.0,28000.0,28000.0,0.1855,719.43,3568.29,1.1340054273605347,24691.239851621936,24691.239851621936,634.4149530875846,3146.6251517908586,8.0,1.0,60.0,22.0,1.0,0.0
42413845.0,10000.0,1000.0,0.06,217.38,2167.69,1.0830246210098267,9233.400428769446,923.3400428769446,200.7156585205902,2001.514977543924,3.0,1.0,60.0,9.0,1.0,2.0
58723451.0,7025.0,7025.0,0.1655,248.89,982.64,1.1340054273605347,6194.855712773004,6194.855712773004,219.478667381078,866.5214259927778,8.0,1.0,60.0,17.0,1.0,2.0
38628823.0,16750.0,16750.0,0.2299,31.42,5704.8,1.1287955045700073,14838.825927447848,14838.825927447848,27.834979739726055,5053.882635874895,1.0,1.0,60.0,26.0,1.0,2.0
54928551.0,15000.0,15000.0,0.1561,361.67,2157.01,1.0939244031906128,13712.09926046992,13712.09926046992,330.61699596894374,1971.8090150550815,7.0,1.0,60.0,16.0,1.0,0.0
52006725.0,15000.0,15000.0,0.06,483.94,3370.93,1.122296690940857,13365.449725620258,13365.449725620258,431.20504934777784,3003.5996962390063,6.0,1.0,36.0,8.0,1.0,3.0
61852779.0,17000.0,17000.0,0.06,531.86,1588.13,1.100897192955017,15441.950537060387,15441.950537060387,483.1150478024081,1442.5779356718656,10.0,1.0,36.0,5.0,1.0,0.0
39740289.0,3600.0,3600.0,0.06,120.25,1436.8,1.1287955045700073,3189.2401993320746,3189.2401993320746,106.52948165824499,1272.8611995556457,1.0,1.0,36.0,11.0,0.0,1.0
65936080.0,4800.0,4800.0,0.06,154.35,149.14,1.093398094177246,4389.983872810641,4389.983872810641,141.16541891006716,136.4004572481206,12.0,1.0,36.0,8.0,0.0,0.0
59965239.0,2400.0,2400.0,0.17859999999999998,86.6,257.42,1.1255937814712524,2132.2079417167565,2132.2079417167565,76.9371698969463,228.69707014863647,9.0,0.0,36.0,20.0,1.0,3.0
67625144.0,2500.0,2500.0,0.06,84.46,80.8,1.093398094177246,2286.4499337555417,2286.4499337555417,77.24542456199723,73.8980618589791,12.0,1.0,36.0,13.0,1.0,3.0
56563175.0,24000.0,24000.0,0.1465,566.56,2793.73,1.1340054273605347,21163.919872818802,21163.919872818802,499.60960179767585,2463.59491109542,8.0,0.0,60.0,15.0,1.0,2.0
65797306.0,14000.0,14000.0,0.06,394.59,358.83,1.093398094177246,12804.119629031034,12804.119629031034,360.88411174423965,328.1787318918004,12.0,1.0,60.0,27.0,1.0,3.0
66412949.0,5000.0,5000.0,0.06,156.43,152.05,1.093398094177246,4572.899867511083,4572.899867511083,143.06774525495177,139.06188497101206,12.0,1.0,36.0,5.0,0.0,2.0
61983345.0,35000.0,35000.0,0.20989999999999998,946.68,2799.23,1.100897192955017,31792.251105712563,31792.251105712563,859.9168079073133,2542.6806589326793,10.0,1.0,60.0,25.0,0.0,4.0
